City,State,Latitude,Longitude,Severity,Traffic_Volume,Avg_Speed,Weather_Impact,Timestamp
Lansing,MI,39.16673838691212,-92.6423920830817,1,1900,20.770184276411264,None,2023-06-20 13:00:00
Naperville,IL,39.11383443248649,-86.66982221461453,1,2323,59.938802797421765,None,2023-02-09 00:00:00
Charlotte,NC,25.32740537881429,-70.53053167459251,2,3315,54.9851252569791,None,2023-07-27 16:00:00
Mesa,AZ,36.878936570228376,-84.86315483526297,4,4882,23.282491968347717,Snow,2023-08-17 19:00:00
Paterson,NJ,33.97865113949623,-104.3721400116386,3,1607,47.06859100401016,Storm,2023-05-16 09:00:00
Trenton,NJ,32.01512389352217,-112.09849905194446,1,834,25.82503139860748,Storm,2023-11-16 21:00:00
Pittsburgh,PA,38.75541757930911,-101.61397119071793,2,2477,32.42776353089616,Snow,2023-12-16 01:00:00
Norfolk,VA,29.556256047873184,-103.33859851750066,2,3323,14.629442139256,Rain,2023-01-14 02:00:00
Mesa,AZ,37.520159179306745,-79.54874915974662,2,4984,48.73868793604694,Rain,2023-07-27 15:00:00
Buffalo,NY,35.62830693835407,-101.28940672722483,1,4813,36.88537010049157,None,2023-10-12 22:00:00
Charlotte,NC,29.725957039200107,-107.51625483462115,2,4424,37.3612185038335,Fog,2023-01-21 12:00:00
Norfolk,VA,26.656043285631032,-99.98225196809557,3,1300,15.141647142824157,Snow,2023-08-25 08:00:00
Mesa,AZ,42.46342111073042,-96.52092182265956,1,1530,41.12084894775546,Fog,2023-09-03 14:00:00
Springfield,MA,38.7546429401439,-87.86022091802026,3,874,58.50188830604043,Rain,2023-10-28 15:00:00
Buffalo,NY,34.67633855189748,-87.16273115383478,2,3016,57.34617332473898,Snow,2023-04-02 15:00:00
Grand Rapids,MI,42.07192768177059,-99.83870218785273,3,1099,18.868442542318522,Storm,2023-02-28 05:00:00
Ann Arbor,MI,48.45836498418676,-98.55241912434539,1,697,8.575702404607917,Storm,2023-03-12 14:00:00
San Francisco,CA,31.586411179957253,-104.38094163243022,2,1795,12.3488662839891,None,2023-09-28 15:00:00
Rochester,NY,37.27465485311133,-90.08691264253406,2,3751,5.978546715475743,Snow,2023-05-10 17:00:00
Pittsburgh,PA,27.43646201500423,-112.79048786895292,2,4174,59.982863564186424,Rain,2023-02-04 15:00:00
Dallas,TX,28.584482672889617,-100.90211553027572,3,1248,18.13764652078843,None,2023-03-07 05:00:00
Spokane,WA,31.201485010337382,-123.93823241299475,4,4412,20.85042390433516,Fog,2023-01-29 02:00:00
Cincinnati,OH,35.53338570594947,-85.71230231857595,3,1484,16.94603838000373,Snow,2023-06-21 07:00:00
Newark,NJ,38.34624185353834,-102.20868091500736,2,1062,16.094997859870737,Fog,2023-09-16 00:00:00
Chicago,IL,44.109296195552275,-121.22661845314573,2,1447,27.116516522622696,Rain,2023-07-07 19:00:00
Bellevue,WA,39.84303236983326,-123.56832897884601,2,1822,15.866362161693043,Rain,2023-06-28 19:00:00
Dallas,TX,48.534738703336174,-111.0785945640773,3,4652,55.87179130257559,Fog,2023-03-12 01:00:00
Worcester,MA,37.41595075082628,-82.58917209769312,2,2056,61.023889173523216,Fog,2023-10-02 02:00:00
Worcester,MA,44.087218832158364,-100.93450041726655,4,3565,30.93499881740716,Snow,2023-04-19 01:00:00
Scottsdale,AZ,41.46387540417184,-96.48532978344855,4,2044,52.75003506157647,Storm,2023-11-09 00:00:00
Worcester,MA,25.606107191788986,-89.00977113855825,1,4187,19.117447824318504,None,2023-12-07 11:00:00
Columbus,OH,42.09000790203929,-111.09890859084891,2,4305,16.137334972134955,Snow,2023-02-14 22:00:00
Dallas,TX,34.375663237241426,-92.11615282350829,1,4179,29.546613542651066,Rain,2023-03-23 13:00:00
Raleigh,NC,38.27719470976931,-82.64031060485155,4,4736,60.77732764271513,Fog,2023-05-12 15:00:00
Rochester,NY,32.411485812978924,-118.51798187570809,4,540,21.274344988793132,None,2023-04-10 15:00:00
San Diego,CA,36.16070925908643,-119.15256185764464,4,4676,9.437274209078794,None,2023-08-12 21:00:00
Toledo,OH,27.59877588431878,-76.46759023013111,3,4805,55.4655417168134,Storm,2023-03-13 03:00:00
Allentown,PA,28.058597512653712,-109.25701827709088,3,4214,40.14641499577492,Rain,2023-11-09 04:00:00
Augusta,GA,26.405368882689658,-87.8951660922915,4,1406,27.994190883743716,None,2023-01-23 09:00:00
San Diego,CA,26.9416476214151,-119.161390298707,4,1105,53.9394318896926,Snow,2023-01-01 03:00:00
Chicago,IL,26.766337495369964,-112.11769988615953,1,996,64.89617092415762,Rain,2023-02-14 03:00:00
Greensboro,NC,29.582542935994198,-73.9459379897625,4,993,28.332017292993154,Storm,2023-10-16 12:00:00
Miami,FL,45.68751572153699,-94.4209890128073,4,3486,63.126404456267345,Fog,2023-09-26 21:00:00
Bellevue,WA,25.618454719486763,-111.93002430174431,2,2108,29.273386904949657,Storm,2023-03-02 04:00:00
Norfolk,VA,30.367977921834104,-102.27478587849075,2,4855,58.40665879702826,Storm,2023-05-27 01:00:00
Mesa,AZ,28.373257193485507,-86.51497309741396,4,1562,18.264806648164896,Rain,2023-11-02 05:00:00
Durham,NC,38.73465418847989,-76.25888203466937,2,688,54.45171910984594,None,2023-11-22 22:00:00
Boston,MA,27.708533616717567,-90.26844508992937,2,821,16.749807845685986,Storm,2023-09-28 06:00:00
Miami,FL,35.60316758060513,-100.29819776717295,3,3092,18.553232349121664,None,2023-05-07 12:00:00
Philadelphia,PA,28.31228664129613,-118.62412373550873,3,2823,8.734904855648884,None,2023-01-20 13:00:00
Raleigh,NC,43.4310330398895,-94.67013038930021,4,3092,28.349059175389822,Snow,2023-05-06 20:00:00
Orlando,FL,25.609374468421066,-99.19155216971767,2,4313,52.01144281244445,Snow,2023-01-22 04:00:00
Rochester,NY,39.67907511313131,-116.11050487568455,3,3280,31.780990572708802,Fog,2023-08-12 12:00:00
Bellevue,WA,26.62470645552756,-86.51158466121711,4,4219,28.282692542152926,None,2023-12-18 10:00:00
San Jose,CA,29.026393296549074,-107.09953246233937,3,4146,40.55572430509611,Snow,2023-08-06 20:00:00
Paterson,NJ,47.028257156340246,-74.07243916518024,1,1341,24.936924681286396,Snow,2023-03-29 14:00:00
Phoenix,AZ,34.252138961473506,-109.71475100171091,3,750,39.927899685886665,Rain,2023-04-13 11:00:00
Jersey City,NJ,47.37973601340115,-90.7044366601871,2,2957,40.583669580581784,None,2023-10-01 22:00:00
Miami,FL,32.974288000715674,-84.0941004661555,2,2159,36.92305994577329,None,2023-04-24 03:00:00
Pittsburgh,PA,29.808618289379353,-79.84725990189185,1,1560,54.06418230143036,Snow,2023-10-10 02:00:00
New York,NY,28.340472808805302,-118.96605615502256,1,2440,57.847594294427914,Snow,2023-02-20 06:00:00
Bellevue,WA,45.03543786646505,-119.81951472863517,1,1579,39.278290269711036,None,2023-12-02 14:00:00
Durham,NC,35.34349962930297,-92.71629259990509,4,1787,45.80240093653711,Storm,2023-03-23 00:00:00
Jersey City,NJ,33.451671815699086,-79.50336111135555,1,3219,37.73126197096027,None,2023-01-03 09:00:00
Richmond,VA,34.84942576076285,-74.92890873915609,4,2899,30.730740852291152,Storm,2023-06-13 22:00:00
Jersey City,NJ,43.87046248762621,-110.19544278188646,2,2792,9.311830986321239,None,2023-10-15 17:00:00
Albany,NY,38.03489795278476,-72.71083273959114,3,837,61.05541083727596,Storm,2023-04-15 23:00:00
Detroit,MI,46.73957880688377,-100.626305667189,4,4294,53.779218707621766,Rain,2023-10-05 17:00:00
Arlington,VA,31.326826256257608,-81.807189249039,3,4384,48.80277620435947,Snow,2023-08-16 15:00:00
Columbus,OH,37.8178671344648,-104.46704939494045,1,3990,10.298592420696774,Fog,2023-05-03 01:00:00
Seattle,WA,46.27306453589843,-85.88076968713699,4,3051,34.28769895664767,Rain,2023-09-08 21:00:00
Paterson,NJ,48.494701729592315,-71.35339516594533,3,1322,31.221398930331805,Storm,2023-04-21 13:00:00
Paterson,NJ,32.839466134018856,-81.92873760421072,3,1216,58.659463950844305,Snow,2023-12-24 20:00:00
Cleveland,OH,27.283327705068487,-69.49593361457269,1,4529,40.5926208290257,Snow,2023-05-12 03:00:00
Greensboro,NC,26.410994270432134,-105.23764721605588,1,1212,16.182935939587367,Fog,2023-05-12 19:00:00
Austin,TX,34.34244866853234,-100.02876299844873,3,3338,8.362802113197205,Rain,2023-05-01 10:00:00
Arlington,VA,27.59603104760094,-108.77459690693715,3,1319,63.54434998621258,Rain,2023-07-07 08:00:00
San Francisco,CA,32.34137003995358,-72.74184628358286,1,2056,42.9160980946272,Fog,2023-04-11 15:00:00
New York,NY,38.42188067817905,-82.72548217035997,1,2195,20.249986293663042,Rain,2023-01-08 18:00:00
Pittsburgh,PA,39.27109628527284,-88.54089761414193,3,1109,56.6441689227702,Snow,2023-10-01 01:00:00
Savannah,GA,29.03706129686799,-84.19685054726583,4,1959,45.55220613119616,Rain,2023-10-31 21:00:00
Columbus,GA,38.80820034235337,-106.95577379674907,1,2439,15.784668681327767,Fog,2023-05-12 12:00:00
San Antonio,TX,25.063601597461933,-106.87754410446712,1,3606,35.284646234320775,Snow,2023-11-25 02:00:00
Columbus,GA,46.31831547136211,-79.43583220627724,3,4861,30.092280248267535,None,2023-02-21 21:00:00
Raleigh,NC,48.23048869769318,-103.97620132199228,3,4163,64.01154998595669,Storm,2023-05-05 00:00:00
Orlando,FL,39.371659758756486,-114.69268779296394,3,3595,57.52944262796418,Fog,2023-04-30 02:00:00
Miami,FL,28.316320566024476,-106.87411291270854,4,3171,63.36582193823359,Snow,2023-01-23 04:00:00
Jersey City,NJ,42.88264655060718,-80.9319370936918,1,2358,37.9414523821622,None,2023-05-19 00:00:00
Springfield,IL,28.900325917119794,-84.21978298295943,1,1693,17.323061344662527,Snow,2023-12-31 00:00:00
Scottsdale,AZ,34.74063225272083,-67.42040357760882,2,3128,60.56973249472557,Snow,2023-07-30 17:00:00
Scottsdale,AZ,38.29377510957446,-83.52528367760665,3,3322,52.764123683660806,Storm,2023-03-28 19:00:00
Houston,TX,27.76883848214106,-111.83309927643073,1,2869,23.164414012953593,Storm,2023-02-04 15:00:00
Cincinnati,OH,27.115578032181837,-72.77244178421844,2,3493,9.430045220960782,Snow,2023-04-03 00:00:00
Paterson,NJ,37.77667690371437,-96.85965069183933,2,601,10.11864622034182,Storm,2023-08-24 01:00:00
Miami,FL,42.66859705007302,-73.88924393008112,1,1419,12.935476669649164,Snow,2023-10-16 03:00:00
Austin,TX,47.46161296534785,-96.7809434836179,3,4267,25.165671553360337,Storm,2023-02-06 01:00:00
Rochester,NY,33.363830434999194,-117.82310198351611,4,4129,19.71058672667695,None,2023-05-26 11:00:00
Tucson,AZ,39.82158240238455,-93.38915816335931,2,4992,59.86190890502156,None,2023-11-15 16:00:00
Buffalo,NY,48.081371655176376,-93.17011792963784,1,4051,34.10094892791476,Rain,2023-03-13 06:00:00
Bellevue,WA,39.641623664140525,-71.3923036588467,4,1516,40.143998163327815,Snow,2023-06-07 04:00:00
San Antonio,TX,39.96017208624547,-77.60115493556745,4,944,17.235355230943924,Rain,2023-03-30 18:00:00
San Francisco,CA,38.07543227771828,-69.11425629703058,3,3062,35.86438070130319,Snow,2023-02-25 23:00:00
Cleveland,OH,37.415717512225555,-116.37887629469719,2,4649,51.570910811615505,Fog,2023-05-21 22:00:00
Miami,FL,29.878532749708786,-79.2079722551659,1,3675,25.756962297581513,Storm,2023-09-05 18:00:00
Buffalo,NY,29.89355359201485,-84.01718042255854,1,3713,9.44758612738519,Snow,2023-04-10 16:00:00
Houston,TX,45.222950927665316,-98.43010510800428,4,4552,54.291886210227304,Snow,2023-12-25 07:00:00
Erie,PA,30.692123307106296,-106.8689016665569,1,4834,34.188884237413504,None,2023-03-11 09:00:00
Virginia Beach,VA,28.622096624584586,-86.82014270653502,2,1339,55.04034070563844,None,2023-06-27 07:00:00
Orlando,FL,31.52574686813426,-110.49011223273232,4,2326,27.2881957553817,Fog,2023-09-01 10:00:00
Orlando,FL,46.26677683242119,-86.52465662227564,2,3947,57.269218102809866,Rain,2023-01-01 04:00:00
Erie,PA,45.78514376487149,-101.47467135990577,2,2192,33.172930083499054,Rain,2023-10-12 21:00:00
Trenton,NJ,32.046721195832966,-97.07413978588443,3,3417,28.909047118871143,Storm,2023-10-17 07:00:00
Atlanta,GA,40.78155228861937,-70.28059356465621,1,3941,22.003882708324934,Snow,2023-10-22 03:00:00
Cleveland,OH,28.922737903325647,-101.9088133537989,2,3587,9.805903234045255,Rain,2023-01-23 12:00:00
Pittsburgh,PA,29.126359695560676,-120.31978897295156,1,4993,32.772479441710985,Fog,2023-02-11 13:00:00
Allentown,PA,48.591177540315755,-103.58504766024186,3,4873,35.35385694537632,Snow,2023-07-06 11:00:00
New York,NY,28.185922424580376,-86.72882803907262,1,4340,13.535148227337903,Rain,2023-10-30 07:00:00
Springfield,MA,30.808368110003116,-80.44378843415568,2,1195,56.88023118137599,Fog,2023-05-21 15:00:00
Ann Arbor,MI,35.643396777623735,-75.49151641486733,1,660,52.80557770487981,Rain,2023-05-19 19:00:00
Miami,FL,30.479920928834073,-67.82712085666728,2,3836,57.115185460720454,Snow,2023-12-23 12:00:00
San Diego,CA,30.043629377109028,-108.69031104276051,1,3695,19.119892326804333,Snow,2023-02-09 16:00:00
Miami,FL,33.61330320961558,-95.2347009172555,4,4845,14.776589797334701,Snow,2023-04-13 15:00:00
Detroit,MI,26.156364897342378,-84.42754826824441,2,2767,49.90218929500177,Fog,2023-05-24 03:00:00
San Diego,CA,27.58911763642797,-107.09874310607741,4,4801,24.10128680041033,Snow,2023-07-25 22:00:00
Houston,TX,40.10382929016333,-100.13810883910767,4,2969,12.542218661369667,Rain,2023-08-29 14:00:00
Houston,TX,33.749923684454885,-103.78469107221588,2,732,47.85204025097812,Fog,2023-04-09 17:00:00
Pittsburgh,PA,28.433740704208773,-95.95118842306023,2,4800,61.482376823398454,Fog,2023-12-07 20:00:00
Cincinnati,OH,35.194095596612996,-106.72584566467629,2,2785,34.64353555403228,Fog,2023-03-31 22:00:00
New York,NY,26.659248650715508,-81.19141596853403,4,664,43.95363016724895,Storm,2023-03-18 01:00:00
Paterson,NJ,30.28280161410109,-119.34359921804888,2,2215,5.552247882893344,Storm,2023-10-24 15:00:00
Cincinnati,OH,41.93756459040413,-112.5234253031942,4,1378,36.00791232641933,Fog,2023-08-31 10:00:00
Albany,NY,34.43214535108253,-123.35993695176376,3,2354,19.3666569772568,Rain,2023-10-27 15:00:00
Tampa,FL,45.49770074436248,-72.97582063542569,3,4105,59.697396523841014,Rain,2023-08-31 06:00:00
Lansing,MI,42.20398921873033,-82.74444713608608,1,946,32.02628299446088,None,2023-09-14 08:00:00
Pittsburgh,PA,45.73986214954384,-105.30418423298079,3,874,37.937861212220966,Storm,2023-03-16 08:00:00
Richmond,VA,29.88588470219306,-90.32618519819468,2,2846,48.35407317470896,None,2023-08-03 15:00:00
Detroit,MI,39.62250245818916,-87.8751394816643,4,4599,58.51337196060071,Storm,2023-01-23 09:00:00
Boston,MA,39.85807496946019,-115.2952420992061,3,2589,46.18992945348903,Snow,2023-01-31 15:00:00
Durham,NC,44.749460546425674,-88.8209059330197,4,4486,7.020626535140186,Rain,2023-10-18 05:00:00
Charlotte,NC,43.66823466373748,-98.66848405205552,1,3576,31.870582531791495,None,2023-02-27 21:00:00
Phoenix,AZ,32.21829492352164,-102.1840882203906,3,1084,46.30640359904804,Fog,2023-08-25 00:00:00
San Jose,CA,36.39063844887988,-78.2072371457949,3,4594,58.41999600475223,Snow,2023-07-16 13:00:00
Paterson,NJ,32.888121061782215,-97.69194320921407,4,3465,52.00550111369202,Rain,2023-06-27 09:00:00
Savannah,GA,35.663881871336116,-81.9623671842717,3,2551,14.82480082065059,Snow,2023-05-13 18:00:00
Orlando,FL,36.32031348192935,-115.77416431610303,2,3629,16.01762028423135,Fog,2023-03-19 18:00:00
Rochester,NY,29.93953935006361,-115.87659507630852,2,4866,19.327272405475803,Snow,2023-06-10 16:00:00
Columbus,OH,39.23709470420529,-81.24345191517435,4,3073,54.329775781791795,Rain,2023-04-18 21:00:00
Mesa,AZ,42.29836896291454,-67.7661068573257,3,3865,53.33718755386529,None,2023-11-24 17:00:00
Grand Rapids,MI,38.14215063609649,-121.49619562924639,1,4545,47.94499281264572,Rain,2023-01-01 04:00:00
Augusta,GA,31.69513149292566,-99.84673917991987,4,4660,19.608738741689212,Storm,2023-04-27 07:00:00
Cleveland,OH,30.607400798373796,-67.7141024457076,1,2485,7.214738311126285,Snow,2023-12-30 21:00:00
Scottsdale,AZ,28.93844073512721,-72.09649387629264,2,2327,25.869816815758185,Snow,2023-02-25 05:00:00
Richmond,VA,47.945856088602625,-116.36533066991349,4,1866,35.79966324211419,None,2023-04-11 06:00:00
Springfield,IL,27.688105234586473,-114.01100924924494,4,2039,24.199824746087568,Rain,2023-04-14 08:00:00
Norfolk,VA,39.38893492862326,-70.13260308771315,2,4559,39.037270822657945,Fog,2023-02-05 02:00:00
Grand Rapids,MI,40.44814736936115,-99.32067117832624,2,2804,20.333420225199394,Rain,2023-05-07 05:00:00
San Jose,CA,30.05123548822243,-73.57052664451248,2,1394,21.207258878710416,Snow,2023-09-15 11:00:00
San Jose,CA,43.62128630805288,-101.30199037985912,4,2027,50.78703219521039,Fog,2023-05-12 09:00:00
Buffalo,NY,44.23977615120838,-82.78615832410269,2,3131,44.19229167446648,Fog,2023-10-22 10:00:00
Chicago,IL,31.19946351750402,-80.18839526081752,1,1609,27.98040909520244,Fog,2023-07-10 14:00:00
Trenton,NJ,38.38397116778393,-71.23650924278147,4,3379,16.78906747728147,Snow,2023-03-13 16:00:00
Cambridge,MA,29.32424641279766,-108.05665897292293,1,2891,31.218048902726018,Fog,2023-08-12 06:00:00
Orlando,FL,44.06342584232268,-83.1795601059321,3,3603,39.23062285636584,Storm,2023-03-29 15:00:00
Newark,NJ,44.02485355533304,-80.4410987521455,3,1482,53.110332192129405,Rain,2023-07-30 11:00:00
Phoenix,AZ,32.23036490255148,-71.75002509971935,1,2957,56.291155048770115,Storm,2023-12-09 12:00:00
Erie,PA,34.149504088039116,-123.21424480098716,4,2834,37.47409526407478,Storm,2023-06-04 00:00:00
Buffalo,NY,46.513717542790495,-86.34256253688207,1,2225,55.60266368596061,Snow,2023-08-10 04:00:00
Columbus,OH,29.04622777400161,-113.59443347058273,4,3462,45.90184242006803,Rain,2023-11-29 21:00:00
Springfield,IL,29.767291381067423,-84.53576746737289,3,4904,60.38183228252989,Rain,2023-01-26 00:00:00
Buffalo,NY,45.88107974848352,-81.12992791293367,4,2882,58.09571614679092,Storm,2023-01-25 02:00:00
Columbus,OH,26.301869260612627,-81.16661566122477,4,1098,64.9542245863166,None,2023-03-20 01:00:00
Greensboro,NC,41.626824462013616,-116.26988987405348,3,4099,13.760114653592401,Snow,2023-10-05 16:00:00
Albany,NY,38.712303459248915,-73.00537434336094,4,2703,57.10582893039137,Rain,2023-08-02 10:00:00
Springfield,IL,30.640351529334378,-107.04751605068,4,3862,60.71314092053895,Rain,2023-11-14 00:00:00
Columbus,GA,32.621311858986886,-117.23728336947455,4,3039,25.12441388362005,Storm,2023-02-27 02:00:00
Columbus,GA,28.900416441815885,-95.12076886730715,1,3177,5.1150140672287625,None,2023-07-08 09:00:00
Virginia Beach,VA,40.14303539482139,-96.15055405217625,1,3931,63.68996307850473,Fog,2023-03-17 06:00:00
Tampa,FL,30.281083637429475,-71.39919389300977,1,2287,12.17149568017586,Rain,2023-10-16 06:00:00
Austin,TX,47.36425321727824,-67.33609807195741,1,2266,19.293372657962173,None,2023-07-11 21:00:00
Cleveland,OH,38.459566129830534,-88.6811508849802,1,1653,28.245981576164287,Fog,2023-03-08 22:00:00
Cincinnati,OH,45.78680726861866,-106.32423704462725,3,2057,49.24690330677894,Rain,2023-03-31 11:00:00
Miami,FL,37.395705216149096,-99.61560828787542,4,3017,54.46500151121739,Storm,2023-05-02 18:00:00
Austin,TX,46.54437209615531,-92.17672664623285,4,4066,12.012850202748623,None,2023-07-01 09:00:00
Cincinnati,OH,29.478914119684543,-111.86222752568142,3,3102,10.271198895450489,Fog,2023-08-19 06:00:00
Houston,TX,31.087435437546233,-76.4928051633953,1,3276,29.209600243440484,Fog,2023-10-02 14:00:00
Jacksonville,FL,31.865374996958977,-81.00950732915882,1,745,50.20769537772256,Storm,2023-09-13 05:00:00
Savannah,GA,29.875492315083587,-119.20515695265863,3,1955,38.34591263070627,Rain,2023-06-03 03:00:00
Paterson,NJ,41.107821084213896,-81.18960486030811,1,3761,38.659907507555374,None,2023-05-04 01:00:00
Rochester,NY,38.209361517051775,-85.66924572170737,1,2941,32.26934291343892,Storm,2023-06-22 04:00:00
Tacoma,WA,39.78552513758469,-103.38873749583931,4,3439,20.108681721683766,Rain,2023-06-02 20:00:00
Rochester,NY,30.95238398542162,-120.55503062973708,1,625,27.835474929595335,None,2023-01-14 22:00:00
Raleigh,NC,44.184588740260835,-90.25896470678924,1,1568,64.57310947059005,Snow,2023-04-03 20:00:00
Rochester,NY,48.83681373401643,-110.44297519452533,1,3504,22.76581604000804,Fog,2023-12-18 20:00:00
Cleveland,OH,27.223545992950587,-111.41471213421522,4,2108,37.543907563257825,None,2023-12-27 13:00:00
Newark,NJ,36.36339957983502,-108.66082202623649,1,3884,40.088247927552345,Fog,2023-03-29 18:00:00
Springfield,MA,39.923875118824995,-119.69313272434408,4,4662,26.112765816914717,Fog,2023-10-09 06:00:00
Ann Arbor,MI,39.87450780902517,-120.25217568768669,2,2848,50.64040869608375,Storm,2023-08-29 19:00:00
Trenton,NJ,38.39519465539297,-101.51604049866143,4,4402,60.103879689373,Fog,2023-04-15 11:00:00
Scottsdale,AZ,35.38406813521229,-94.76185581858164,3,1680,14.78393692192551,None,2023-09-24 14:00:00
