ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-139207,Source2,2,2016-08-27 14:53:25,2016-08-27 15:53:25,25.883871,-80.263428,,,0.0,Left lane blocked due to accident on FL-924 Westbound at FL-953 Douglas Road Ext.,Gratigny Pkwy E,Opa Locka,Miami-Dade,FL,33054,US,US/Eastern,KOPF,2016-08-27 14:53:00,89.1,,63.0,29.89,10.0,East,15.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-142558,Source2,2,2016-06-30 19:55:00,2016-06-30 20:55:00,26.60303900000001,-81.630676,,,0.0,Delays expected due to accident on Michigan Rd at FL-884 Leeland Heights Blvd.,Leeland Heights Blvd W,Lehigh Acres,Lee,FL,33936,US,US/Eastern,KRSW,2016-06-30 19:53:00,82.0,,74.0,30.02,10.0,East,13.8,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-91942,Source2,2,2016-08-23 19:37:06,2016-08-23 20:22:06,33.77832,-117.860664,,,0.0,Accident on CA-22 Westbound before Main St. On the median.,CA-22 W,Orange,Orange,CA,92868,US,US/Pacific,KSNA,2016-08-23 19:53:00,71.1,,70.0,29.99,10.0,SW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-162925,Source2,2,2016-11-15 17:10:19,2016-11-15 17:54:59,41.262711,-96.234444,,,0.01,Accident on NE-28B Link Dodge Rd Eastbound at NE-31 204th St.,US-6 W,Elkhorn,Douglas,NE,68022,US,US/Central,KMLE,2016-11-15 17:15:00,62.2,,46.0,29.93,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-7655,Source2,2,2016-12-18 19:01:05,2016-12-18 20:00:54,38.927837,-121.055748,,,0.01,Accident on Lincoln Way at Sylvan Vista Dr.,Sylvan Vista Dr,Auburn,Placer,CA,95603-3246,US,US/Pacific,KAUN,2016-12-18 18:55:00,35.6,30.7,87.0,30.33,10.0,East,5.8,,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-198195,Source2,2,2016-12-29 05:16:04,2016-12-29 05:45:35,41.581982,-71.50370799999997,,,0.01,Right lane blocked and right hand shoulder blocked due to accident on RI-4 Northbound near Exits 5 5A 5B RI-2 Ten Rod Rd.,RI-4 N,North Kingstown,Washington,RI,02852,US,US/Eastern,KOQU,2016-12-29 07:50:00,35.6,27.5,70.0,30.01,15.0,ESE,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-153869,Source2,3,2016-09-28 17:07:39,2016-09-28 17:35:42,33.890293,-84.460991,,,0.0,Queueing traffic and (two) left lane blocked due to accident on I-285 Westbound after Exit 20 I-75.,I-75 S,Atlanta,Cobb,GA,30339,US,US/Eastern,KMGE,2016-09-28 16:58:00,84.7,,34.0,29.89,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-142746,Source2,3,2016-07-04 08:56:24,2016-07-04 09:41:24,27.941801,-82.32959,,,0.0,Shoulder blocked due to accident on I-75 Northbound near Exits 256 257 FL-60 Brandon Blvd.,E Adamo Dr,Tampa,Hillsborough,FL,33619,US,US/Eastern,KTPF,2016-07-04 08:55:00,86.0,,79.0,30.16,10.0,South,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-67622,Source2,2,2016-10-27 17:39:46,2016-10-27 18:23:46,34.124846999999995,-117.692001,,,0.01,Accident on CA-210 Westbound near Exit 52 CA-30 Baseline Rd.,CA-210 W,Upland,San Bernardino,CA,91784,US,US/Pacific,KONT,2016-10-27 17:53:00,79.0,,36.0,29.84,10.0,South,3.5,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-123637,Source2,3,2017-01-23 15:28:42,2017-01-23 15:58:12,28.010773,-82.453804,,,0.01,Right lane blocked due to accident on I-275 Northbound after Exit 48 Sligh Ave.,E Sligh Ave,Tampa,Hillsborough,FL,33604,US,US/Eastern,KTPA,2017-01-23 15:32:00,71.1,,59.0,29.6,10.0,WNW,23.0,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-139021,Source2,2,2016-08-26 06:25:42,2016-08-26 06:55:42,25.812397,-80.24029499999997,,,0.0,Accident on FL-112 Airport Expy Eastbound at FL-9 27th Ave / 38th St.,Airport Expy W,Miami,Miami-Dade,FL,33142,US,US/Eastern,KMIA,2016-08-26 06:53:00,79.0,,97.0,29.94,10.0,Calm,,0.0,Thunderstorm,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-13003,Source2,3,2016-10-21 13:28:48,2016-10-21 13:58:23,37.764133,-121.414734,,,0.01,Right hand shoulder blocked due to accident on I-205 Eastbound at Exit 9 MacArthur Dr.,I-205 E,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-10-21 13:55:00,80.1,,34.0,29.91,10.0,NNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-47395,Source2,2,2016-07-08 10:38:41,2016-07-08 11:08:41,33.998135,-118.369484,,,0.0,Accident on Stocker St at La Cienega Blvd.,Stocker St,Los Angeles,Los Angeles,CA,90056,US,US/Pacific,KLAX,2016-07-08 10:53:00,73.9,,62.0,30.0,7.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-21916,Source2,2,2016-09-26 08:25:40,2016-09-26 09:09:58,37.781834,-121.311996,,,0.0,Accident on CA-120 Westbound at I-5.,I-5 S,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,2016-09-26 08:55:00,75.0,,41.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-15628,Source2,3,2016-11-07 22:05:04,2016-11-07 22:34:56,37.758404,-122.212173,,,0.01,Accident on I-880 Southbound at Exit 37 66th Ave.,I-880 S,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,2016-11-07 21:53:00,66.0,,73.0,30.13,10.0,East,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-57070,Source2,2,2016-12-16 13:29:19,2016-12-16 14:14:03,33.96714,-117.752113,,,0.01,Accident on CA-142 Carbon Canyon Rd near Old Carbon Canyon Rd.,Old Carbon Canyon Rd,Chino Hills,San Bernardino,CA,91709,US,US/Pacific,KCNO,2016-12-16 13:53:00,59.0,,72.0,29.85,7.0,WSW,15.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-105839,Source2,3,2016-05-03 12:16:25,2016-05-03 13:01:25,32.893799,-117.115143,,,0.01,Accident on I-15 Northbound at Exit 14 Miramar Rd.,I-15 N,San Diego,San Diego,CA,92131,US,US/Pacific,KNKX,2016-05-03 11:55:00,73.0,,53.0,29.96,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-147237,Source2,2,2016-12-13 10:54:34,2016-12-13 11:39:13,34.232281,-83.858101,,,0.01,Accident on Thurmon Tanner Pkwy at GA-13 Atlanta Hwy.,Atlanta Hwy,Gainesville,Hall,GA,30504,US,US/Eastern,KGVL,2016-12-13 10:53:00,46.0,43.9,93.0,30.12,10.0,ENE,4.6,0.04,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-162745,Source2,2,2016-11-08 15:18:15,2016-11-08 15:48:02,41.227036,-96.023918,,,0.01,Accident on 72nd St Northbound before Grover St.,S 72nd St,Omaha,Douglas,NE,68124-3573,US,US/Central,KMLE,2016-11-08 15:15:00,61.0,,42.0,30.4,10.0,North,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-79294,Source2,3,2016-09-23 22:59:31,2016-09-23 23:44:15,34.321411,-118.49675,,,0.0,Slow lane blocked due to accident on I-5 Northbound at Exits 161A 161B I-210.,I-5 N,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2016-09-23 19:47:00,71.6,,46.0,29.99,10.0,ESE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-149213,Source2,2,2017-01-16 10:50:14,2017-01-16 11:50:04,33.724018,-84.34944899999998,,,0.01,Accident on US-23 Moreland Ave at Confederate Ave.,Moreland Ave SE,Atlanta,Fulton,GA,30316-3182,US,US/Eastern,KATL,2017-01-16 10:52:00,60.1,,80.0,30.32,10.0,ESE,5.8,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-78376,Source2,3,2016-09-20 10:50:04,2016-09-20 11:19:51,32.997971,-117.083481,,,0.0,Accident on I-15 Southbound at Exit 22 Camino del Norte.,Escondido Fwy S,San Diego,San Diego,CA,92129,US,US/Pacific,KNKX,2016-09-20 10:55:00,81.0,,60.0,29.96,10.0,East,4.6,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3002,Source2,3,2016-07-14 10:51:29,2016-07-14 11:21:29,37.94537,-122.058289,,,0.0,Right hand shoulder blocked due to accident on I-680 Southbound before Monument Blvd.,I-680 S,Pleasant Hill,Contra Costa,CA,94523,US,US/Pacific,KCCR,2016-07-14 10:53:00,82.9,,37.0,29.92,10.0,NNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-146758,Source2,3,2016-12-06 08:41:56,2016-12-06 09:11:34,33.741446999999994,-84.41757199999998,,,0.01,Left lane blocked due to accident on I-20 Eastbound at Exit 55A Oak St.,Joseph E Lowery Blvd SW,Atlanta,Fulton,GA,30310,US,US/Eastern,KATL,2016-12-06 08:52:00,53.1,,100.0,29.73,0.5,East,10.4,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-171964,Source2,2,2016-11-18 17:02:52,2016-11-18 17:47:39,41.90958,-88.101128,,,0.01,Accident on Schmale Rd at Kehoe Blvd.,N Schmale Rd,Carol Stream,DuPage,IL,60188,US,US/Central,KDPA,2016-11-18 16:52:00,50.0,,61.0,29.78,10.0,WSW,25.3,,Partly Cloudy,False,False,True,False,False,False,False,False,True,True,False,False,False,Night,Night,Day,Day
A-135134,Source2,3,2016-10-18 15:01:32,2016-10-18 15:44:35,28.027182,-82.18695100000002,,,2.05,Accident on I-4 Westbound from Exit 19 FL-566 Thonotosassa Rd to Exit 17 Branch Forbes Rd.,Branch Forbes Rd,Plant City,Hillsborough,FL,33565,US,US/Eastern,KPCM,2016-10-18 14:55:00,87.8,,52.0,29.99,10.0,East,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4831,Source2,3,2016-07-30 11:53:05,2016-07-30 12:50:00,37.700474,-121.925644,,,0.0,Accident on I-580 Westbound at Exits 44B 45 I-680.,I-580 W,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,2016-07-30 11:53:00,82.9,,36.0,29.8,10.0,SSW,6.9,,Clear,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-143624,Source2,2,2016-07-11 11:57:00,2016-07-11 12:57:00,25.896465,-80.379623,,,0.0,Accident on US-27 Okeechobee Rd Southbound at 112th Ct.,W Okeechobee Rd,Miami,Miami-Dade,FL,33178,US,US/Eastern,KMIA,2016-07-11 11:53:00,88.0,,65.0,30.11,10.0,ESE,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-178284,Source2,2,2016-07-19 10:50:19,2016-07-19 11:35:19,41.846123,-87.97776800000004,,,0.0,Accident on 22nd St at Tower Dr.,17W750 22nd St,Oakbrook Terrace,Dupage,IL,60181-4402,US,US/Central,KORD,2016-07-19 10:51:00,84.0,,47.0,30.24,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-75007,Source2,3,2016-11-24 22:57:29,2016-11-24 23:41:51,33.617264,-117.264839,,,0.01,Right hand shoulder blocked due to accident on I-15 Southbound before Exit 69 / Baxter Rd. On the median.,Corona Fwy S,Wildomar,Riverside,CA,92595,US,US/Pacific,KF70,2016-11-24 22:55:00,50.0,,40.0,30.13,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-93511,Source2,2,2016-08-29 20:11:29,2016-08-29 20:56:29,33.96785,-117.915268,,,0.0,Accident on Fullerton Rd near Pathfinder Rd.,Pathfinder Rd,Rowland Heights,Los Angeles,CA,91748-7700,US,US/Pacific,KFUL,2016-08-29 19:53:00,78.1,,48.0,29.83,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-78629,Source2,3,2016-09-21 10:01:33,2016-09-21 10:30:41,32.771736,-117.132065,,,0.0,Connecting roadway blocked due to accident on I-805 Southbound at Exits 17 17B I-8.,I-8 E,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,2016-09-21 09:53:00,73.9,,87.0,29.91,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-168378,Source2,2,2016-12-19 09:06:03,2016-12-19 10:05:41,41.987404,-88.16804499999998,,,0.01,Accident on Newport Blvd at Devon Ave.,Newport Blvd,Bartlett,DuPage,IL,60103,US,US/Central,KDPA,2016-12-19 08:52:00,-4.0,-22.1,76.0,30.77,10.0,South,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-97954,Source2,2,2016-03-26 18:02:58,2016-03-26 18:32:58,34.120979,-117.828873,,,0.01,Accident on I-210 Westbound at Exits 44 45 CA-57.,Foothill Fwy W,Glendora,Los Angeles,CA,91740,US,US/Pacific,KPOC,2016-03-26 17:47:00,73.4,,47.0,29.89,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-36659,Source2,3,2016-04-28 18:51:49,2016-04-28 19:36:49,37.701622,-121.918404,,,0.01,One lane blocked and slow traffic due to accident on I-580 Eastbound near Exits 44B 45 I-680.,I-580 E,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2016-04-28 18:53:00,64.9,,52.0,29.91,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-100049,Source2,3,2016-04-05 17:48:22,2016-04-05 18:33:22,34.0872,-118.234116,,,0.0,One lane blocked due to accident on I-5 Northbound near Exit 137B CA-110.,I-5 N,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-04-05 17:47:00,75.9,,33.0,29.95,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-62318,Source2,2,2017-01-12 17:05:53,2017-01-12 17:50:21,34.497375,-118.616379,,,0.01,Accident on Ridge Route Rd near Forest Rte-7N09 Lake Hughes Rd.,Ridge Route Rd,Castaic,Los Angeles,CA,91384-3374,US,US/Pacific,K3A6,2017-01-12 16:51:00,53.0,53.0,89.0,29.05,10.0,SSE,9.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-153606,Source2,2,2016-09-25 14:39:38,2016-09-25 15:15:00,33.391815,-82.062157,,,0.0,Accident on Windsor Spring Rd at Woodlake Rd.,Windsor Spring Rd,Augusta,Richmond,GA,30906-4643,US,US/Eastern,KAGS,2016-09-25 14:53:00,90.0,,45.0,30.04,10.0,East,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-52053,Source2,3,2016-07-28 10:55:31,2016-07-28 11:25:31,33.774548,-118.08016200000002,,,0.0,Lane blocked due to accident on I-405 Northbound at Exit 23 CA-22.,I-405 N,Seal Beach,Orange,CA,90740,US,US/Pacific,KSLI,2016-07-28 10:58:00,80.1,,62.0,29.92,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-117994,Source2,3,2016-12-14 09:35:32,2016-12-14 10:05:15,27.82129500000001,-82.664513,,,0.01,Accident on I-275 Northbound at Exits 26 26A 26B 54th Ave.,I-275 N,Saint Petersburg,Pinellas,FL,33714,US,US/Eastern,KSPG,2016-12-14 09:30:00,64.0,,100.0,30.1,1.5,ESE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-198289,Source2,2,2016-12-29 13:59:36,2016-12-29 14:44:22,41.926895,-73.912605,,,0.01,Right hand shoulder blocked due to accident on US-9 Mill St Southbound at NY-308 Market St.,Mill St,Rhinebeck,Dutchess,NY,12572-1427,US,US/Eastern,KPOU,2016-12-29 13:53:00,34.0,31.0,96.0,29.56,1.8,NW,3.5,0.06,Overcast,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-88544,Source2,2,2016-08-11 12:02:36,2016-08-11 12:41:00,34.164921,-118.382584,,,0.0,#1 lane blocked due to accident on CA-170 Southbound at Exit 6 Magnolia Blvd.,Magnolia Blvd,North Hollywood,Los Angeles,CA,91601-3007,US,US/Pacific,KBUR,2016-08-11 11:53:00,79.0,,48.0,29.98,10.0,South,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-165587,Source2,2,2016-03-28 09:00:29,2016-03-28 09:30:29,41.29409,-95.968552,,,0.0,Accident on 37th St at Spaulding St.,Spaulding St,Omaha,Douglas,NE,68111,US,US/Central,KOMA,2016-03-28 08:52:00,39.0,31.0,57.0,30.1,10.0,SSE,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-192158,Source2,3,2016-06-21 15:35:42,2016-06-21 16:20:42,42.385242,-83.276398,,,0.0,Left hand shoulder blocked due to accident on I-96 Eastbound after Exit 179 Schoolcraft.,Telegraph Rd,Redford,Wayne,MI,48239,US,US/Eastern,KDTW,2016-06-21 15:53:00,84.9,,29.0,29.84,10.0,West,16.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-129631,Source2,3,2016-11-27 13:26:50,2016-11-27 13:56:02,26.033426,-80.16439799999998,,,0.01,Center lane blocked due to accident on I-95 Northbound before Exit 21 FL-822 Sheridan St.,Sheridan St,Hollywood,Broward,FL,33020,US,US/Eastern,KFLL,2016-11-27 13:53:00,79.0,,45.0,29.99,10.0,NE,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-116942,Source2,3,2016-12-07 07:16:55,2016-12-07 07:46:38,26.461716,-80.088387,,,0.01,Accident on I-95 Southbound at Exit 52 FL-806 Atlantic Ave.,I-95 N,Delray Beach,Palm Beach,FL,33444,US,US/Eastern,KBCT,2016-12-07 07:25:00,73.4,,94.0,30.03,5.0,NW,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-83239,Source2,2,2016-10-12 09:12:49,2016-10-12 09:47:00,34.119724,-117.761322,,,0.01,Accident on CA-210 Westbound at Exit 48 Fruit St.,Foothill Fwy W,La Verne,Los Angeles,CA,91750,US,US/Pacific,KPOC,2016-10-12 08:47:00,57.2,,88.0,30.11,2.5,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-62829,Source2,2,2017-01-14 10:58:55,2017-01-14 11:43:34,34.509388,-118.112122,,,0.01,Accident on CA-14 Southbound at Exit 30 Sierra Hwy.,CA-14 S,Palmdale,Los Angeles,CA,93550,US,US/Pacific,KPMD,2017-01-14 10:53:00,51.1,,71.0,30.14,10.0,NNE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-190411,Source2,2,2016-08-12 21:18:37,2016-08-12 21:48:37,42.91262800000001,-85.616676,,,0.0,Accident on M-11 28th St near Englewood Ave.,Englewood Ave SE,Grand Rapids,Kent,MI,49508,US,US/Eastern,KGRR,2016-08-12 21:02:00,75.0,,90.0,29.84,10.0,ESE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-11476,Source2,2,2017-01-17 20:34:03,2017-01-17 21:03:44,38.240273,-122.066422,,,0.01,#1 lane blocked due to accident on CA-12 Eastbound at Beck Ave.,Beck Ave,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2017-01-17 20:38:00,41.0,38.0,100.0,30.15,4.0,North,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-99594,Source2,2,2016-04-04 00:59:38,2016-04-04 01:29:38,34.003772999999995,-118.281029,,,0.0,Accident on Vernon Ave Westbound at I-110. Expect delays.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2016-04-04 00:47:00,60.1,,69.0,30.05,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-188330,Source2,2,2016-10-03 15:16:13,2016-10-03 15:45:36,42.998352,-85.688461,,,0.0,Accident on Alpine Ave near Pannell Ave.,Alpine Ave NW,Grand Rapids,Kent,MI,49504-2872,US,US/Eastern,KGRR,2016-10-03 15:11:00,64.9,,73.0,30.1,10.0,East,5.8,,Overcast,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-75451,Source2,2,2016-11-27 10:37:39,2016-11-27 11:20:09,34.003994,-117.83017,,,0.01,Accident on CA-57 Eastbound at Exits 16 24A CA-60.,Pomona Fwy E,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2016-11-27 09:47:00,48.2,,93.0,30.09,1.8,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-24548,Source2,2,2016-10-14 19:09:33,2016-10-14 19:50:00,37.963692,-122.511826,,,0.01,Accident on US-101 Northbound at Exits 451 451A 451B I-580.,US-101 N,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,2016-10-14 19:15:00,62.6,,82.0,29.94,10.0,SSW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-72032,Source2,2,2016-11-14 19:10:38,2016-11-14 19:55:20,34.149132,-118.803955,,,0.01,Lane blocked due to accident on US-101 Eastbound at Exit 39 Lindero Canyon Rd.,US-101 N,Westlake Village,Los Angeles,CA,91361,US,US/Pacific,KCMA,2016-11-14 18:55:00,62.1,,84.0,30.1,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46839,Source2,2,2016-07-06 17:19:57,2016-07-06 18:04:57,34.143787,-117.32029,,,0.0,Accident on CA-210 Eastbound near Exit 74 I-215.,CA-210 E,San Bernardino,San Bernardino,CA,92405,US,US/Pacific,KSBD,2016-07-06 17:24:00,88.5,,27.0,29.91,10.0,West,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-134392,Source2,2,2016-10-13 08:45:23,2016-10-13 09:30:09,28.245844,-81.466362,,,0.0,Accident on Ross Lanier Ln at Kimlyn Cir.,Ross Lanier Ln,Kissimmee,Osceola,FL,34758-2135,US,US/Eastern,KISM,2016-10-13 08:56:00,73.0,,87.0,30.09,10.0,NNE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-177880,Source2,3,2016-07-08 19:58:48,2016-07-08 20:43:48,42.007065,-88.336205,,,0.0,Accident on Randall Rd at County Hwy-17 Bowes Rd.,Bowes Rd,Elgin,Kane,IL,60123-5528,US,US/Central,KDPA,2016-07-08 19:52:00,78.1,,50.0,29.83,10.0,WNW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
